Bug ID,Bigrams
1417153,"['firefox menus', 'would open', 'submenu would', 'open automatically']"
1343023,"['created attachment', 'attachment screenshot', 'screenshot png']"
1356842,"['config browser', 'without warning', 'quit without', 'lost nothing', 'browser warn']"
1397875,"['stream pull', 'make changes', 'mozilla central']"
1328387,"['builds mozilla', 'de job', 'chrome txt', 'debug test', 'debug mozilla']"
1383890,"['box png', 'grey box', 'windows nightly', 'profiler windows', 'created attachment']"
1362605,"['services sync', 'sync service', 'sync engines', 'sync stages', 'sync util']"
1387530,"['downloads theme', 'theme code', 'photon theme', 'non moz', 'remove ifdef']"
1375609,"['data studio', 'google data']"
1376560,"['id user', 'toolbars themes', 'themes buttons', 'user agent', 'profile go']"
1397743,"['machines including', 'actual result', 'reproducible ubuntu', 'firefox actual', 'several seconds']"
1357687,"['liter z', 'phishing actual', 'mozilla gecko', 'agent mozilla', 'reproduce follow']"
1361437,"['running weave', 'spending running', 'nightly using', 'weave js', 'js script']"
1337508,"['open tabs', 'z oldest', 'device sync', 'tabs z', 'subsequent recent']"
1386934,"['using firefox', 'black background', 'hardly visible', 'dark blue', 'url color']"
1390218,"['del open', 'firefox build', 'attachment jpeg', 'open clear', 'jpeg jpg']"
1398462,"['killed web', 'strange junk', 'qwerty web', 'mozilla gecko', 'true tab']"
1389891,"['style display', 'numéro de', 'display none', 'xhtml numéro', 'results display']"
1327400,"['de reload', 'new awful', 'reload page', 'info nightly', 'edition theme']"
1385068,"['something menu', 'attachment screenshot', 'actually open', 'menu occasionally', 'green arrow']"
1374472,"['mozilla inbound', 'inbound task', 'runs artifacts', 'job id', 'id repo']"
1420000,"['tabs disabled', 'add sync', 'results sync', 'synced tabs', 'unauthenticated state']"
1356762,"['xml settimeout', 'xml invalidate', 'c program', 'autocomplete xml', 'settimeout handler']"
1358427,"['xul set', 'browser xul', 'browser js', 'set selecteditem', 'set selectedindex']"
1392261,"['releasing ctrl', 'last week', 'sometime last', 'since sometime', 'week pressing']"
1383235,"['logs live', 'public logs', 'runs artifacts', 'id repo', 'job id']"
1363112,"['runs artifacts', 'public logs', 'repo mozilla', 'id repo', 'artifacts public']"
1337799,"['settings enable', 'enable work', 'crash happens', 'output user', 'cpu usage']"
1397694,"['splitter wider', 'scroll bar', 'desktop desktop', 'expected results', 'scroll sss']"
1386839,"['attachment glitch', 'created attachment', 'see video', 'overflow see', 'opening pocket']"
1342030,"['com id', 'mozilla com', 'inbound builds', 'builds mozilla', 'chrome macosx']"
1390173,"['currently stored', 'mocks screens', 'firefox starts', 'radio group', 'group mocks']"
1390574,"['bookshelf icon', 'icon looks', 'new bookshelf', 'build based', 'looks like']"
1328392,"['live backing', 'logs live', 'files de', 'de job', 'artifacts public']"
1390965,"['e g', 'http ሃoutube', 'g http', 'ሃoutube com', 'com ከrw']"
1333417,"['yes purple', 'results yes', 'chrome safari', 'windows create', 'actual results']"
1368475,"['la réponse', 'dans la', 'direct connexion', 'sec error', 'cert expected']"
1363197,"['str clean', 'actually navigate', 'clean profile', 'mozilla org', 'enter actually']"
1368565,"['signing cert', 'invalid signing', 'signing certificate', 'com invalid', 'live com']"
1402296,['think firefox']
1417008,"['multi level', 'new firefox', 'menu everywhere', 'firefox ui', 'level back']"
1387546,[]
1353422,"['maintenance easier', 'tab bar', 'help us', 'future maintenance', 'us validate']"
1354024,"['mozilla en', 'win unfortunately', 'preferences privacy', 'english ct', 'ct p']"
1395530,"['com firefox', 'e g', 'well id', 'u reported', 'link e']"
1396603,"['result see', 'location bar', 'bar expected', 'pocket icon', 'see screenshot']"
1410347,"['created attachment', 'video expected', 'video actual', 'user agent', 'mozilla gecko']"
1373982,"['frame module', 'module signature', 'exception code', 'module path', 'stamp exception']"
1408087,"['always hide', 'option hide', 'options always', 'new tab', 'always show']"
1360217,"['stack get', 'content bindings', 'global content', 'chrome global']"
1392815,"['without causing', 'helper without', 'helper function', 'could avoid']"
1361123,"['attached screenshot', 'created attachment', 'cert still', 'incorrect clock', 'png attached']"
1370078,"['bug implemented', 'sub panel', 'tabs sub', 'library button', 'synced tabs']"
1387851,"['result recent', 'recent history', 'history list', 'history result', 'menu click']"
1395616,"['default search', 'make sure', 'gets done', 'permission string']"
1378206,[]
1358440,"['c program', 'program nightly', 'ja components', 'omni ja', 'file c']"
1400093,"['flashes see', 'maybe becomes', 'text maybe', 'title text', 'attachment tab']"
1412377,"['simply using', 'photon page', 'bug lands', 'page action', 'new photon']"
1402129,"['subview seem', 'created attachment', 'downloads subview', 'shift position', 'position see']"
1415096,"['created attachment', 'arrow also', 'back arrow', 'difference also', 'attachment back']"
1351609,"['flow chart', 'previous meeting', 'fist run', 'meeting https', 'attachment cgi']"
1355329,"['synced tabs', 'tabs sidebar', 'sidebar switcher']"
1398570,"['reproduce start', 'windows go', 'minimum width', 'action buttons', 'page action']"
1383612,"['task runs', 'central task', 'backing log', 'logs live', 'com job']"
1363559,"['str launch', 'mozilla gecko', 'agent mozilla', 'gecko firefox', 'launch nightly']"
1372480,"['public logs', 'artifacts public', 'com job', 'logs live', 'id repo']"
1406029,"['menu click', 'png move', 'overflow menu', 'partly hidden', 'hidden png']"
1397892,"['bookmark bar', 'top bookmark', 'screenshot alignment', 'attachment screen', 'attached screenshot']"
1421754,"['f st', 'com images', 'web page', 'area whitch', 'microsoft ime']"
1363209,['async calls']
1369921,"['live backing', 'logs live', 'repo mozilla', 'runs artifacts', 'task runs']"
1379778,"['compact png', 'vs compact', 'actually taller', 'default vs', 'side comparison']"
1414539,"['reported f', 'actual crash', 'starts actual', 'index stats', 'crashes stats']"
1349930,"['artifacts public', 'backing log', 'public logs', 'runs artifacts', 'live backing']"
1387567,"['edge microsoft', 'microsoft edge', 'windows shows', 'edge see', 'photon mockup']"
1374314,"['screenshot see', 'button click', 'see str', 'attachment screenshot', 'library button']"
1343824,"['shared browser', 'chrome browser', 'inc css', 'browser themes', 'customize chrome']"
1344681,"['new window', 'open open', 'second tab', 'open link', 'tab sheet']"
1396149,"['great visually', 'visually build', 'attachment screenshot', 'created attachment', 'look great']"
1380131,"['results unknown', 'unknown property', 'property widows', 'dropped unknown', 'widows orphans']"
1331991,[]
1369754,"['added compact', 'recently added', 'touch modes', 'catch regressions']"
1386426,"['activity stream', 'network calls', 'prevent network']"
1386987,[]
1351441,"['id repo', 'job id', 'windows txt', 'txt gz', 'debug test']"
1327279,"['window dock', 'tabs toolbar', 'ctrl ar', 'screen press', 'window displays']"
1377336,"['setting browser', 'like never', 'checkbox like', 'never show']"
1377973,"['notification tour', 'smaller screen', 'anyway attached', 'attachment png', 'screen sizes']"
1379247,"['firefox photon', 'central source', 'wp content', 'source browser', 'show http']"
1372330,"['public logs', 'logs live', 'repo mozilla', 'job id', 'com job']"
1387174,"['windows display', 'resolution dpi', 'see attached', 'rtl build', 'display resolution']"
1367060,"['txt gz', 'inbound builds', 'com job', 'job id', 'id repo']"
1344009,"['improperly split', 'split string', 'created attachment', 'screenshot improperly', 'title including']"
1375755,"['see tim', 'mind please', 'look thanks']"
1356764,"['content bindings', 'gre modules', 'resource gre', 'bindings autocomplete', 'field appear']"
1351611,"['home page', 'chart https', 'flow chart', 'org attachment', 'attachment cgi']"
1387738,"['tab loading', 'loading spinner']"
1353151,"['str install', 'running windows', 'us firefox', 'extension us', 'recently regression']"
1400990,"['safari steps', 'version safari', 'cmd p', 'trunk macos', 'agent mozilla']"
1378843,"['r dao', 'created attachment', 'selected tab', 'regression selected', 'expected results']"
1388784,"['different home', 'new profile', 'home page', 'gre modules', 'callback code']"
1364675,"['created attachment', 'attachment strange', 'good revision', 'strange line', 'several seconds']"
1393397,"['sidebar visibility', 'sidebars item', 'drawn dark', 'item icon']"
1356450,"['created attachment', 'contents er', 'er goes', 'str start', 'result str']"
1465366,"['long website', 'highlights card', 'card overflows', 'created attachment', 'overflows outside']"
1487453,[]
1498241,"['groupbox binding', 'groupbox element']"
1475215,"['customize panel', 'theme becomes', 'png screens', 'dark theme', 'nightly theme']"
1493357,"['actual expected', 'whether third', 'third party', 'cookies enabled', 'info dialog']"
1447719,"['windows typically', 'bouncing dock', 'ux said', 'typically appear', 'bug ux']"
1470195,"['credit card', 'card type']"
1469621,"['machine policies', 'made enterprise', 'used incorrectly', 'enterprise policies']"
1478669,"['platform download', 'compatible platform', 'downloading extensions', 'example test', 'returns mac']"
1501816,"['new tab', 'new message', 'involves either', 'either extending', 'tab message']"
1497550,"['add support', 'via policies', 'page via', 'startup page', 'browser startup']"
1507393,"['overflow arrows', 'str enable', 'dark theme', 'fullscreen video', 'titlebar visible']"
1460328,"['str open', 'tab order', 'expected tab', 'click three', 'links expected']"
1444165,"['chrome global', 'selectedindex chrome', 'selecteditem chrome', 'mode chrome', 'test chrome']"
1515395,"['attachment screen', 'created attachment', 'screen shot', 'use var']"
1460641,"['created attachment', 'tab favicons', 'pin tab', 'attachment pin', 'favicons overlapping']"
1449488,"['code path', 'expect almost', 'specific categories', 'common category', 'telemetry shows']"
1480197,"['central rev', 'rev toolkit', 'browser browser', 'browser head', 'js b']"
1461658,[]
1433233,"['let users', 'various data', 'data types', 'users turn']"
1442384,"['null javascript', 'popup javascript', 'upon opening', 'javascript error', 'output upon']"
1485318,"['also test', 'tracking protection', 'blocking ui', 'currently always', 'party cookie']"
1482632,"['ssl os', 'os osx', 'pinned array', 'osx lang', 'default search']"
1507855,['extension updates']
1460951,"['usage dramatically', 'cpu usage', 'actually finish', 'cap cpu', 'cpu allocation']"
1483513,"['autoplay permission', 'autoplay media', 'bug comment', 'icon r', 'blocked icon']"
1450812,"['markup logic', 'different translation', 'js module', 'notification logic', 'translation states']"
1477630,"['see attached', 'firefox en', 'call see', 'attached screenshot', 'activity stream']"
1437129,['screens base']
1426826,"['themes shared', 'shared tabs', 'inc css', 'rev browser', 'since bug']"
1477281,"['note block', 'open uncheck', 'temporary permission', 'environment windows', 'block temporary']"
1492806,"['whereas highlighting', 'matches bold', 'bold like', 'legacy implementation', 'making matches']"
1435886,"['provide filters', 'windows less', 'windows windows']"
1490334,"['api calls', 'sync init', 'path switch', 'init path']"
1438675,"['fx profile', 'fresh fx', 'profile go', 'fx account', 'finish syncing']"
1490035,"['currently logged', 'implementation may', 'timing measurements', 'may affect', 'two telemetry']"
1447521,"['screen screens', 'storage providers', 'multiple storage', 'storage provider', 'cloud storage']"
1502381,"['easier navigation', 'different sections', 'similar style']"
1487240,"['agent mozilla', 'cookies part', 'created attachment', 'party cookies', 'cookies parts']"
1490839,"['put together', 'may encounter', 'move startup', 'startup strings']"
1444675,"['firefox icon', 'created attachment', 'attachment firefox']"
1516689,"['intermittent failure', 'gecko memory', 'info gecko', 'insecure request', 'log intermittent']"
1437647,"['firefox window', 'window always', 'always maximize', 'always restored', 'restored maximized']"
1460680,"['also govern', 'seems like', 'per bug', 'bug comment', 'pref experiments']"
1466844,"['reference thanks', 'protection please', 'tracking protection', 'attachment screen', 'see screenshot']"
1486916,"['browser locales', 'locales en', 'chrome browser', 'us chrome', 'source browser']"
1429182,"['visible checkbox', 'policy disable', 'reasons note', 'already supported', 'disable history']"
1473869,"['system font', 'font size', 'rev browser', 'squashed depending', 'padding instead']"
1462556,"['visual indicators', 'https pages', 'address http']"
1474394,"['include graduated', 'rolled back', 'currently active', 'active preference']"
1470776,"['config set', 'enabled preference', 'set toolkit', 'config str', 'str open']"
1425498,"['adding properties', 'undefined store', 'like adding', 'code due', 'false store']"
1502171,"['unit testing', 'remove activity', 'tree unit', 'introduce issues', 'level eslint']"
1429183,"['disable caching', 'policy disable', 'cache disk', 'browser cache', 'disk enabled']"
1459444,"['additional bake', 'vendor directory', 'actual runtime', 'directory changes', 'require vendor']"
1474396,"['good idea', 'technically already', 'currently active', 'expired studies', 'active add']"
1446361,"['website may', 'tree id', 'listbox collapsing', 'collapsing cookies', 'selected one']"
1485030,"['third party', 'blocking third', 'first option', 'first part', 'bottom specifically']"
1459772,"['build artifact', 'artifact noise', 'remove one', 'sources build']"
1439304,"['nothing happens', 'history nothing', 'happens try', 'dismiss works', 'try delete']"
1446454,"['adding flicker', 'flicker coverage', 'seeing intermittently']"
1477534,"['shipping option', 'picker label', 'option picker', 'change based', 'shipping options']"
1467603,"['make sure', 'templates issues', 'see templates', 'updates see']"
1435885,"['would help', 'pings telemetry', 'changes needed', 'client side', 'side changes']"
1456247,"['mozilla shield', 'moving towards', 'shield studies', 'shield utils', 'studies addon']"
1499080,[]
1512672,"['bugs involving', 'involving search', 'search results']"
1505956,"['downloads ftl', 'file downloads', 'downloads properties', 'update downloads', 'downloads dtd']"
1462721,"['eslint updates', 'babel plugin', 'object rest', 'rest spread', 'spread syntax']"
1450823,[]
1433991,"['ux enhancement', 'creating ux', 'something like', 'enhancement bug', 'like hmm']"
1487632,"['new tab', 'keyboard layout', 'russian keyboard', 'tab anymore']"
1440156,"['much easier', 'component directly', 'preferences component', 'inject changes', 'run studies']"
1423993,"['quick glance', 'couple uses', 'browser chrome', 'bug comment', 'pref central']"
1488094,"['windows create', 'browser windows', 'tab url', 'create let', 'let url']"
1463225,"['toolbar xml', 'still referenced', 'one test', 'remaining bindings', 'test file']"
1448365,"['spacing write', 'also use', 'better w', 'something like', 'stream issues']"
1482285,"['histograms json', 'blocking pref', 'rev toolkit', 'toolkit components', 'already track']"
1485009,"['right strings', 'ftl note', 'build system', 'migrate strings', 'require changes']"
1425676,"['definitely benefit', 'planned performance', 'test measuring', 'measure prefs', 'prefs central']"
1457787,"['feed svg', 'false regexp', 'regexp false', 'q feed', 'jar mn']"
1485011,"['migrate strings', 'right strings', 'require changes', 'ftl note', 'build system']"
1491932,"['extensions delete', 'delete policy', 'blacklist whitelist', 'every startup', 'policy happen']"
1454557,"['entirely gone', 'places sqlite', 'sqlite places', 'manually called', 'poorly written']"
1501556,"['build build', 'build symbols', 'condition json', 'data js', 'com build']"
1471271,"['model stepping', 'mozilla inbound', 'instruction pointer', 'repo mozilla', 'xul mozilla']"
1443372,"['backing log', 'live backing', 'runs artifacts', 'artifacts public', 'task runs']"
1514487,"['dir dmp', 'dmp z', 'filename c', 'warning process', 'process uptime']"
1507791,"['reason exception', 'job id', 'crash reason', 'id repo', 'mozilla ipc']"
1451580,"['id repo', 'repo mozilla', 'logs live', 'public logs', 'artifacts public']"
1447258,"['task runs', 'runs artifacts', 'backing log', 'live backing', 'public logs']"
1510177,"['dir dmp', 'win run', 'loop run', 'copy paste', 'run ipc']"
1422549,"['task runs', 'runs artifacts', 'live backing', 'job id', 'central task']"
1451607,"['public logs', 'logs live', 'com job', 'task runs', 'live backing']"
1427896,"['artifacts public', 'repo mozilla', 'mozilla com', 'mozilla central', 'public logs']"
1424529,"['live backing', 'inbound task', 'id repo', 'logs live', 'backing log']"
1478651,"['id repo', 'job id', 'com job', 'repo try', 'logs live']"
1482735,"['browser content', 'browser xml', 'chrome browser']"
1507577,"['updates also', 'extension updates', 'also affect', 'disable extension', 'affect add']"
1475410,"['widget ns', 'serial outer', 'run widget', 'com job', 'gecko generated']"
1461099,"['chrome cookies', 'test main', 'id repo', 'test chrome', 'test finished']"
1428789,"['repo mozilla', 'backing log', 'public logs', 'id repo', 'live backing']"
1494500,"['public api', 'shall detect', 'text color', 'detect image', 'new tab']"
1509551,"['pin unpin', 'tabs horizontally', 'via drag', 'selected tabs', 'tabs dropping']"
1480298,"['get args', 'args info', 'checking visibility', 'settimeout handler', 'visibility info']"
1450385,"['event telemetry', 'engine record', 'schema change', 'telemetry collector', 'apply return']"
1442204,"['ip addresses', 'cert error', 'alternative names', 'subject alternative', 'names instead']"
1448715,"['suite end', 'firefox firefox', 'stage files', 'dir js', 'tests certs']"
1445358,"['mozilla com', 'live backing', 'task b', 'backing log', 'public logs']"
1446741,"['show full', 'library history', 'full tab', 'option library', 'tab title']"
1466348,"['static void', 'static bool', 'gecko static', 'dll static', 'public logs']"
1431061,"['jsm toolbar', 'undefined learn', 'chrome browser', 'problem thanks', 'message browser']"
1449543,"['logs live', 'live backing', 'id repo', 'public logs', 'backing log']"
1480626,"['test bound', 'protocol file', 'services settings', 'fail browser', 'file browser']"
1445361,"['com job', 'job id', 'mozilla com', 'logs live', 'runs artifacts']"
1471479,"['log error', 'js uncaught', 'error info', 'backing log', 'uncaught exception']"
1443362,"['task runs', 'com job', 'logs live', 'mozilla com', 'public logs']"
1425991,"['mozilla inbound', 'initially created', 'repo mozilla', 'mozilla com', 'artifacts public']"
1446761,"['job id', 'com job', 'backing log', 'mozilla inbound', 'inbound task']"
1504927,"['layout css', 'item layout', 'task runs', 'inbound task', 'browser browser']"
1448722,"['cancelling download', 'public logs', 'logs live', 'download started', 'warn download']"
1455305,"['send recv', 'com job', 'job id', 'public logs', 'task runs']"
1422510,"['towards bug', 'step towards']"
1474744,"['public logs', 'logs live', 'frame script', 'script script', 'url title']"
1455213,"['runs artifacts', 'artifacts public', 'task runs', 'backing log', 'gmail com']"
1490482,"['message javascript', 'content security', 'checking window', 'javascript error', 'blocking insecure']"
1423193,"['task runs', 'runs artifacts', 'backing log', 'inbound task', 'com job']"
1483635,"['whitelist item', 'item browser', 'logs live', 'item network', 'item layout']"
1445411,"['gcc std', 'make deleting', 'make entering', 'array bounds', 'lib rs']"
1458274,"['message style', 'confirmation message', 'black outline', 'outline around', 'see videos']"
1444799,"['backing log', 'public logs', 'live backing', 'task runs', 'logs live']"
1504956,"['lang en', 'en head', 'org warn', 'projects adhere', 'extension screenshots']"
1446205,"['non network', 'access hostnames', 'network connections', 'com job', 'gecko fatal']"
1476226,['bug comment']
1494096,"['backing log', 'job id', 'com job', 'fq runs', 'runs artifacts']"
1444297,"['com job', 'inbound task', 'mozilla inbound', 'job id', 'public logs']"
1510387,"['radio js', 'property file', 'logs live', 'elements radio', 'console message']"
1436324,"['use custom', 'add functionality', 'new tab', 'custom background']"
1444918,"['total chunks', 'disable total', 'profile file', 'extra profile', 'firefox firefox']"
1454840,"['tests web', 'web platform', 'info web', 'chromium src', 'ipc chromium']"
1454135,"['gmail com', 'id repo', 'job id', 'repo mozilla', 'logs live']"
1425396,"['bookmarks bookmarks', 'live backing', 'backing log', 'task runs', 'mozilla central']"
1473140,"['ns ensure', 'win cc', 'parent window', 'platform tests', 'cc line']"
1484163,"['repo mozilla', 'javascript error', 'messages finished', 'artifacts public', 'info init']"
1459656,"['central task', 'mozilla central', 'backing log', 'mozilla com', 'com job']"
1472784,"['send recv', 'recv info', 'content used', 'parent main', 'main thread']"
1487059,"['file builds', 'config builds', 'workspace build', 'browser config', 'logs live']"
1444674,"['mozilla central', 'runs artifacts', 'logs live', 'public logs', 'artifacts public']"
1487448,"['data file', 'runs artifacts', 'json data', 'services settings', 'found json']"
1481734,"['info chrome', 'settings remote', 'remote settings', 'info adding', 'settings js']"
1461694,"['button restore', 'true signon', 'disable button', 'button current', 'button bookmark']"
1508011,"['storage storage', 'mozilla storage', 'dylib dylib', 'c dylib', 'crashing thread']"
1442096,"['updating nightly', 'nightly today', 'cpu gpu', 'chrome browser', 'mint cpu']"
1490178,['report bp']
1490001,"['layout base', 'close layout', 'thread xul', 'dom base', 'xul dll']"
1508012,"['crashing thread', 'xul mozilla', 'cpp xul', 'db src', 'xul xul']"
1490179,['report bp']
1490020,"['report bp', 'ipc glue', 'bp top', 'crashing thread', 'top frames']"
1436204,"['report bp', 'thread firefox', 'infinite restart', 'crashing thread', 'base ns']"
1490180,['report bp']
1490181,['report bp']
1490023,"['mozilla ipc', 'run ipc', 'ipc glue', 'h xul', 'mozilla thread']"
1490182,['report bp']
1490024,"['h xul', 'protocol http', 'ntdll dll', 'xul dll', 'dll ns']"
1501829,"['dll xul', 'xul dll', 'crashing thread', 'thread ntdll', 'top frames']"
1445313,"['tools noscript', 'tester tools', 'bp mozilla', 'report bp', 'tab counter']"
1490183,['report bp']
1490184,['report bp']
1490185,['report bp']
1491721,"['z build', 'build build', 'h xul', 'build src', 'dll static']"
1511295,"['static unsigned', 'unsigned scalar', 'crashing thread', 'cpp unsigned', 'decrypt base']"
1476156,"['something valuable', 'security tracking', 'privacy security', 'platform kept', 'ff fedora']"
1502078,"['time value', 'affected platforms', 'experiment additional', 'time preference', 'plugin time']"
1472119,"['created attachment', 'user js']"
1512398,"['chrome browser', 'info browser', 'browser xul', 'browser content', 'content browser']"
1492550,"['macos str', 'nightly macos', 'ntp actual', 'theme open', 'str use']"
1504315,"['black screen', 'worked fine', 'person broadcasting', 'everything worked', 'broadcasting window']"
1428617,"['time range', 'global content', 'file c', 'str open', 'hosted add']"
1477541,"['selected folders', 'selected folder', 'px selected', 'selected bookmark', 'folders px']"
1460438,"['str open', 'order f']"
1455526,"['weird rendering', 'screen shot', 'created attachment', 'pm png', 'attachment screen']"
1464692,"['quota h', 'stdint h', 'queue h', 'addr h', 'event h']"
1490807,"['ie visa', 'accepts ie', 'order summary', 'card network', 'network logo']"
1432730,"['add option', 'using html', 'import bookmarks', 'bookmarks using']"
1503769,"['work version', 'version firefox', 'build id', 'nightly build', 'daily work']"
1512494,"['currently belongs', 'jsm currently', 'utils jsm', 'central rev', 'session restore']"
1431359,['syncing customizations']
1480889,"['home instead', 'page loads', 'example attached', 'works example', 'anything works']"
1463447,"['agent mozilla', 'use latest', 'operation bookmarks', 'mozilla gecko', 'created attachment']"
1436910,"['add open', 'bookmarks location', 'may want', 'open bookmarks', 'library bookmarks']"
1516582,"['permission rather', 'central search', 'affect anything', 'path central', 'permission central']"
1442154,"['observed today', 'message label', 'description observed', 'error message', 'label description']"
1493540,"['click open', 'container ar', 'created attachment', 'container item', 'item dropdown']"
1428249,"['uncaught exception', 'exception filter', 'running filter', 'busted filter', 'browser components']"
1445937,"['common system', 'angle common', 'user agent', 'arch linux', 'firefox id']"
1428957,"['png preferences', 'png attachment', 'smaller png', 'created attachment', 'font size']"
1438486,"['l ib', 'cmdline xxd', 'xxd usr', 'reproduce check', 'usr l']"
1480955,"['still checked', 'reproduce open', 'privacy expected', 'unchecked actual', 'privacy uncheck']"
1434540,"['show suggestion', 'suggestion search', 'str step', 'key combination', 'press direction']"
1439434,"['image showing', 'nightly dialog', 'please check', 'dialog title', 'preferences privacy']"
1429579,"['created attachment', 'mon proxy', 'nightly bonjour', 'bonjour je', 'pro bits']"
1439907,"['folder answer', 'theory scheme', 'really nice', 'sub sets', 'see folder']"
1430649,"['news html', 'freedom actual', 'user agent', 'unified toolkit', 'mozilla team']"
1431321,"['windows preview', 'show tab', 'tab windows']"
1458335,"['space currently', 'linux also', 'summary enabling', 'tabs separation', 'changes described']"
1434828,"['make user', 'user thinks', 'using https', 'causing duplicate', 'user bookmark']"
1441888,"['z z', 'sort bookmarks', 'open library', 'str open', 'folder actual']"
1487455,"['focus ring', 'bug focus', 'appear around']"
1489729,"['shows https', 'firefox shows', 'https аррӏе', 'com without', 'website com']"
1482188,"['nav bar', 'toolbar menubar', 'element applies', 'think could', 'content toolbar']"
1425012,"['directly deleting', 'permanently delete', 'instead directly', 'delete bookmarks', 'folder disappeared']"
1461955,"['build id', 'search box', 'firefox search', 'search q', 'locale version']"
1483658,"['run first', 'first run', 'telemetry telemetry', 'websites searchbar']"
1485220,"['pipe error', 'warning pipe', 'ive got', 'worker workspace', 'visual problems']"
1513372,"['tracking requested', 'system color', 'tabstrip titlebar']"
1439354,[]
1443447,"['bookmarks star', 'tabs switch', 'switch first', 'loads address', 'star shows']"
1503912,"['get started', 'correct url']"
1443009,"['immediately irrespective', 'filed tab', 'bugs filed', 'bugzilla mozilla', 'mozilla org']"
1470417,"['created attachment', 'see attached', 'screenshot see', 'attachment screenshot', 'attached screenshot']"
1439202,"['add support', 'windows rt']"
1498921,"['attachment radio', 'radio button', 'radio buttons', 'firefox nightly', 'using firefox']"
1509078,['success criteria']
1448646,"['agent mozilla', 'chrome safari', 'reproduce set', 'expected results', 'actual results']"
1450570,"['source code', 'stream let', 'activity stream']"
1466793,"['appeared inside', 'inside input', 'letters inside', 'reproduce wrote', 'firefox allowed']"
1431330,"['html name', 'bookmarks folder', 'folder restored', 'name bookmarks', 'bookmarks restored']"
1448318,"['attachment new', 'new tab', 'address bar', 'entire address', 'bar area']"
1494505,"['valid hostname', 'advanced actual', 'reproduce advanced', 'cert valid', 'hostname firefox']"
1443207,"['linux mozilla', 'mac confirmed', 'using google', 'previously working', 'keys backspace']"
1469225,"['dot even', 'notification dot', 'started especially', 'pinned tabs', 'among pinned']"
1441895,"['left click', 'zoom bottom', 'expected results', 'zoom button', 'str snap']"
1484081,"['run temp', 'sized properly', 'mk add', 'run profile', 'temp profile']"
1426334,"['drag drop', 'please implement', 'implement top', 'sites reorder', 'top sites']"
1507130,"['created attachment', 'article lastest', 'attachment pocket', 'lastest nightly', 'screenshot png']"
1454569,"['browsing area', 'removing tittle', 'os linux', 'linux mint', 'tittle bar']"
1426701,"['place see', 'last weeks', 'created attachment', 'attachment progress', 'using dpi']"
1448851,"['new tab', 'actual result', 'result firefox', 'report index', 'open new']"
1496719,"['domain would', 'created attachment', 'cgi id', 'attachment png', 'bug cgi']"
1436745,"['bookmarks menu', 'tab bookmark', 'bug bookmarks', 'right click', 'pressing star']"
1429711,"['release broken', 'ok cancel', 'cancel button', 'str reduce', 'vertical scrollbar']"
1492799,"['user agent', 'spoofed expected', 'chrome steps', 'agent mozilla', 'released actual']"
1431063,"['gecko firefox', 'keyboard layouts', 'alt shift', 'user agent', 'mozilla gecko']"
1437809,"['view image', 'middle click', 'respect preference', 'open tabs']"
1441636,"['ftl files', 'support test', 'bug jared', 'support ftl', 'misused characters']"
1469235,"['pthread pipe', 'firefox build', 'scratch firefox', 'format md', 'firefox js']"
1470456,"['disk image', 'instructions illegible', 'image background', 'wrong size', 'problem including']"
1432722,"['using preinstalled', 'make hamburger', 'hamburger option', 'option black', 'dark theme']"
1492996,"['failing due', 'latest try', 'browser browser', 'removal export', 'repo try']"
1461846,"['actually reached', 'ios also', 'source nightly', 'destination fx', 'destination source']"
1443107,"['use case', 'show bookmark', 'edit clean', 'clicked use', 'bookmark url']"
1431605,"['sometimes previous', 'urgent work', 'bookmark restore', 'previous session']"
1448656,"['agent mozilla', 'user agent', 'read computed', 'bug read', 'string edge']"
1435917,"['device name', 'client guid', 'sync device', 'sync client', 'support bug']"
1431332,"['bookmarks rather', 'html show', 'restore bookmarks', 'bookmarks menu', 'bookmarks folder']"
1430468,"['unless one', 'one google', 'default value', 'people may', 'setting unless']"
1442942,"['folder item', 'enable menubar', 'folder would', 'sub folder', 'folder chevron']"
1444130,"['domain registered', 'alike domain', 'registered xn', 'visual confusion', 'ca com']"
1506031,"['without passing', 'feature uses', 'storage feature', 'cloud storage', 'sync folders']"
1506453,"['hints like', 'address bar', 'visual helpers', 'autocomplete keywords', 'bar autocomplete']"
1453466,"['finder bar', 'tab switcher', 'default icons', 'icons shows']"
1487494,[]
1456083,"['attachment html', 'html agent', 'poc html', 'attached html', 'posix cc']"
1432723,"['preinstalled dark', 'using preinstalled', 'make sidebar', 'sidebar black', 'dark theme']"
1451067,"['prompt reality', 'reality tab', 'tab crashes', 'forwarding prompt', 'email expectations']"
1477952,"['installed firefox', 'install firefox', 'optional import', 'firefox standalone', 'option erase']"
1435449,"['trigger sync', 'services sync', 'sync engine', 'last sync', 'sync addon']"
1441007,"['created attachment', 'screen shot', 'attachment screen']"
1465142,"['logs actual', 'gecko firefox', 'firefox build', 'error listener', 'results see']"
1468032,"['completely empty', 'empty maybe']"
1494449,"['rich pickers', 'text lines', 'remove line', 'two text']"
1511853,"['much however', 'party cookies', 'third party', 'things whereas', 'options seems']"
1449597,"['click delete', 'click manage', 'face click', 'cookies click', 'rightly sized']"
1441516,"['left overlaps', 'hint box', 'box overlap', 'search box', 'created attachment']"
1486237,"['str nightly', 'plays ar', 'video plays', 'open click', 'supported format']"
